"","nonTumor_patches","sample_id","Indication","cell_count","patch_size","cell_freq"
"230","3353","ROI_006","LOCRC",0,29,0
"231","3355","ROI_006","LOCRC",10,24,0.416666666666667
"232","3357","ROI_006","LOCRC",7,15,0.466666666666667
"233","336","ROI_025","LOCRC",55,106,0.518867924528302
"234","3372","ROI_006","LOCRC",8,16,0.5
"235","3377","ROI_006","LOCRC",11,14,0.785714285714286
"236","3400","ROI_006","LOCRC",25,33,0.757575757575758
"237","3404","ROI_006","LOCRC",74,111,0.666666666666667
"238","3417","ROI_006","LOCRC",10,12,0.833333333333333
"239","3423","ROI_006","LOCRC",32,40,0.8
"240","3425","ROI_006","LOCRC",0,12,0
"241","3426","ROI_006","LOCRC",92,134,0.686567164179104
"242","3428","ROI_006","LOCRC",9,14,0.642857142857143
"243","3442","ROI_006","LOCRC",44,63,0.698412698412698
"244","3448","ROI_006","LOCRC",7,11,0.636363636363636
"245","3471","ROI_006","LOCRC",11,16,0.6875
"246","3475","ROI_006","LOCRC",0,38,0
"247","3476","ROI_006","LOCRC",10,14,0.714285714285714
"248","3478","ROI_006","LOCRC",10,17,0.588235294117647
"249","3487","ROI_008","LOCRC",39,100,0.39
"250","3488","ROI_008","LOCRC",32,56,0.571428571428571
"251","3489","ROI_008","LOCRC",446,1422,0.313642756680731
"252","3504","ROI_008","LOCRC",13,55,0.236363636363636
"253","352","ROI_025","LOCRC",6,20,0.3
"254","3527","ROI_008","LOCRC",64,204,0.313725490196078
"255","3538","ROI_008","LOCRC",11,32,0.34375
"256","3545","ROI_008","LOCRC",14,23,0.608695652173913
"257","3546","ROI_008","LOCRC",34,72,0.472222222222222
"258","3549","ROI_008","LOCRC",72,179,0.402234636871508
"259","3553","ROI_008","LOCRC",4,15,0.266666666666667
"260","3559","ROI_008","LOCRC",5,11,0.454545454545455
"261","3565","ROI_008","LOCRC",9,23,0.391304347826087
"262","3567","ROI_008","LOCRC",51,129,0.395348837209302
"263","3568","ROI_008","LOCRC",9,27,0.333333333333333
"264","3569","ROI_008","LOCRC",13,46,0.282608695652174
"265","357","ROI_025","LOCRC",10,67,0.149253731343284
"266","3575","ROI_008","LOCRC",25,74,0.337837837837838
"267","3580","ROI_008","LOCRC",26,65,0.4
"268","3583","ROI_008","LOCRC",3,13,0.230769230769231
"269","3587","ROI_008","LOCRC",5,11,0.454545454545455
"270","359","ROI_025","LOCRC",6,13,0.461538461538462
"271","3593","ROI_008","LOCRC",24,48,0.5
"272","3595","ROI_008","LOCRC",9,42,0.214285714285714
"273","36","ROI_022","EOCRC",656,2046,0.320625610948192
"274","362","ROI_025","LOCRC",5,15,0.333333333333333
"275","385","ROI_025","LOCRC",2,13,0.153846153846154
"276","39","ROI_022","EOCRC",1,14,0.0714285714285714
"277","393","ROI_025","LOCRC",7,21,0.333333333333333
"278","395","ROI_025","LOCRC",9,32,0.28125
"279","40","ROI_022","EOCRC",7,34,0.205882352941176
"280","411","ROI_025","LOCRC",6,19,0.31578947368421
"281","426","ROI_025","LOCRC",179,775,0.230967741935484
"282","43","ROI_022","EOCRC",2,13,0.153846153846154
"283","432","ROI_025","LOCRC",10,29,0.344827586206897
"284","455","ROI_025","LOCRC",26,50,0.52
"285","46","ROI_022","EOCRC",0,11,0
"286","472","ROI_025","LOCRC",12,19,0.631578947368421
"287","480","ROI_026","LOCRC",209,720,0.290277777777778
"288","481","ROI_026","LOCRC",10,17,0.588235294117647
"289","528","ROI_026","LOCRC",40,111,0.36036036036036
"290","53","ROI_022","EOCRC",0,24,0
"291","552","ROI_026","LOCRC",0,11,0
"292","557","ROI_026","LOCRC",1117,4259,0.262268138060578
"293","568","ROI_026","LOCRC",13,37,0.351351351351351
"294","587","ROI_026","LOCRC",19,38,0.5
"295","590","ROI_026","LOCRC",0,20,0
"296","60","ROI_022","EOCRC",17,71,0.23943661971831
"297","602","ROI_026","LOCRC",0,17,0
"298","647","ROI_026","LOCRC",1,10,0.1
"299","697","ROI_026","LOCRC",0,13,0
"300","752","ROI_027","LOCRC",2672,9031,0.295869781862474
"301","754","ROI_027","LOCRC",0,11,0
"302","81","ROI_022","EOCRC",0,10,0
"303","875","ROI_028","LOCRC",509,2241,0.227130745203034
"304","880","ROI_028","LOCRC",6,12,0.5
"305","894","ROI_028","LOCRC",7,24,0.291666666666667
"306","900","ROI_028","LOCRC",2,10,0.2
"307","905","ROI_028","LOCRC",12,40,0.3
"308","907","ROI_028","LOCRC",16,73,0.219178082191781
"309","909","ROI_028","LOCRC",1,24,0.0416666666666667
"310","912","ROI_028","LOCRC",12,19,0.631578947368421
"311","926","ROI_028","LOCRC",7,17,0.411764705882353
"312","929","ROI_028","LOCRC",0,16,0
"313","93","ROI_022","EOCRC",24,47,0.51063829787234
"314","939","ROI_028","LOCRC",4,10,0.4
"315","945","ROI_028","LOCRC",11,65,0.169230769230769
"316","952","ROI_028","LOCRC",2,10,0.2
"317","977","ROI_028","LOCRC",8,16,0.5
"318","982","ROI_028","LOCRC",1,11,0.0909090909090909
"319","983","ROI_028","LOCRC",2,21,0.0952380952380952
