"","nonTumor_patches","sample_id","Indication","cell_count","patch_size","cell_freq"
"161","2540","ROI_001","LOCRC",2,14,0.142857142857143
"162","2547","ROI_001","LOCRC",1,14,0.0714285714285714
"163","2548","ROI_001","LOCRC",1,20,0.05
"164","255","ROI_025","LOCRC",11,44,0.25
"165","2553","ROI_001","LOCRC",6,31,0.193548387096774
"166","2596","ROI_001","LOCRC",1,11,0.0909090909090909
"167","2607","ROI_001","LOCRC",1,13,0.0769230769230769
"168","2617","ROI_001","LOCRC",0,12,0
"169","2626","ROI_001","LOCRC",8,17,0.470588235294118
"170","2642","ROI_001","LOCRC",3,11,0.272727272727273
"171","2643","ROI_001","LOCRC",3,23,0.130434782608696
"172","2648","ROI_001","LOCRC",2,29,0.0689655172413793
"173","2651","ROI_001","LOCRC",9,12,0.75
"174","2660","ROI_001","LOCRC",0,13,0
"175","2662","ROI_001","LOCRC",0,13,0
"176","2671","ROI_001","LOCRC",1,39,0.0256410256410256
"177","2677","ROI_001","LOCRC",2,50,0.04
"178","2679","ROI_001","LOCRC",3,53,0.0566037735849057
"179","2694","ROI_001","LOCRC",4,22,0.181818181818182
"180","2703","ROI_001","LOCRC",2,23,0.0869565217391304
"181","2721","ROI_002","EOCRC",231,5384,0.0429049034175334
"182","279","ROI_025","LOCRC",8,43,0.186046511627907
"183","2813","ROI_002","EOCRC",83,727,0.114167812929849
"184","2823","ROI_002","EOCRC",0,24,0
"185","2825","ROI_002","EOCRC",0,12,0
"186","285","ROI_025","LOCRC",1,26,0.0384615384615385
"187","2886","ROI_002","EOCRC",28,96,0.291666666666667
"188","2903","ROI_002","EOCRC",0,16,0
"189","2914","ROI_003","EOCRC",497,5561,0.0893724150332674
"190","2916","ROI_003","EOCRC",39,211,0.184834123222749
"191","2930","ROI_003","EOCRC",0,32,0
"192","299","ROI_025","LOCRC",5,43,0.116279069767442
"193","301","ROI_025","LOCRC",30,162,0.185185185185185
"194","3017","ROI_003","EOCRC",19,26,0.730769230769231
"195","3045","ROI_003","EOCRC",2,58,0.0344827586206897
"196","3060","ROI_005","EOCRC",17,179,0.0949720670391061
"197","3061","ROI_005","EOCRC",5,68,0.0735294117647059
"198","3080","ROI_005","EOCRC",11,48,0.229166666666667
"199","3088","ROI_005","EOCRC",19,62,0.306451612903226
"200","3101","ROI_005","EOCRC",6,13,0.461538461538462
"201","3102","ROI_005","EOCRC",101,381,0.26509186351706
"202","3114","ROI_005","EOCRC",160,726,0.220385674931129
"203","3129","ROI_005","EOCRC",6,41,0.146341463414634
"204","3134","ROI_005","EOCRC",2,12,0.166666666666667
"205","3141","ROI_005","EOCRC",12,30,0.4
"206","3162","ROI_005","EOCRC",64,197,0.3248730964467
"207","3167","ROI_005","EOCRC",98,182,0.538461538461538
"208","3176","ROI_005","EOCRC",18,22,0.818181818181818
"209","3194","ROI_005","EOCRC",39,124,0.314516129032258
"210","3205","ROI_005","EOCRC",23,24,0.958333333333333
"211","3209","ROI_005","EOCRC",11,11,1
"212","3211","ROI_005","EOCRC",10,12,0.833333333333333
"213","3217","ROI_006","LOCRC",0,16,0
"214","3218","ROI_006","LOCRC",2,29,0.0689655172413793
"215","3219","ROI_006","LOCRC",12,340,0.0352941176470588
"216","3220","ROI_006","LOCRC",30,127,0.236220472440945
"217","3255","ROI_006","LOCRC",5,116,0.0431034482758621
"218","3265","ROI_006","LOCRC",5,31,0.161290322580645
"219","3282","ROI_006","LOCRC",7,47,0.148936170212766
"220","3293","ROI_006","LOCRC",0,16,0
"221","33","ROI_022","EOCRC",5,10,0.5
"222","3311","ROI_006","LOCRC",6,29,0.206896551724138
"223","3317","ROI_006","LOCRC",0,10,0
"224","3323","ROI_006","LOCRC",43,494,0.0870445344129555
"225","3326","ROI_006","LOCRC",0,20,0
"226","3329","ROI_006","LOCRC",0,22,0
"227","3332","ROI_006","LOCRC",15,205,0.0731707317073171
"228","3338","ROI_006","LOCRC",13,123,0.105691056910569
"229","3351","ROI_006","LOCRC",3,106,0.0283018867924528
"230","3353","ROI_006","LOCRC",0,29,0
"231","3355","ROI_006","LOCRC",9,24,0.375
"232","3357","ROI_006","LOCRC",2,15,0.133333333333333
"233","336","ROI_025","LOCRC",9,106,0.0849056603773585
"234","3372","ROI_006","LOCRC",1,16,0.0625
"235","3377","ROI_006","LOCRC",0,14,0
"236","3400","ROI_006","LOCRC",7,33,0.212121212121212
"237","3404","ROI_006","LOCRC",6,111,0.0540540540540541
"238","3417","ROI_006","LOCRC",1,12,0.0833333333333333
"239","3423","ROI_006","LOCRC",3,40,0.075
"240","3425","ROI_006","LOCRC",1,12,0.0833333333333333
"241","3426","ROI_006","LOCRC",20,134,0.149253731343284
"242","3428","ROI_006","LOCRC",3,14,0.214285714285714
"243","3442","ROI_006","LOCRC",1,63,0.0158730158730159
"244","3448","ROI_006","LOCRC",0,11,0
"245","3471","ROI_006","LOCRC",2,16,0.125
"246","3475","ROI_006","LOCRC",2,38,0.0526315789473684
"247","3476","ROI_006","LOCRC",4,14,0.285714285714286
"248","3478","ROI_006","LOCRC",3,17,0.176470588235294
"249","3487","ROI_008","LOCRC",3,100,0.03
"250","3488","ROI_008","LOCRC",3,56,0.0535714285714286
"251","3489","ROI_008","LOCRC",98,1422,0.0689170182841069
"252","3504","ROI_008","LOCRC",14,55,0.254545454545455
"253","352","ROI_025","LOCRC",3,20,0.15
"254","3527","ROI_008","LOCRC",19,204,0.0931372549019608
"255","3538","ROI_008","LOCRC",4,32,0.125
"256","3545","ROI_008","LOCRC",2,23,0.0869565217391304
"257","3546","ROI_008","LOCRC",1,72,0.0138888888888889
"258","3549","ROI_008","LOCRC",10,179,0.0558659217877095
"259","3553","ROI_008","LOCRC",1,15,0.0666666666666667
"260","3559","ROI_008","LOCRC",2,11,0.181818181818182
"261","3565","ROI_008","LOCRC",5,23,0.217391304347826
"262","3567","ROI_008","LOCRC",14,129,0.108527131782946
